Student,Item01,Item02,Item03,Item04,Item05,Item06,Item07,Item08,Item09,Item10,Item11,Item12
Student1738,1,1,1,0,0,0,0,1,1,1,0,0
Student1739,0,0,0,1,1,0,0,0,1,0,0,0
Student1740,1,1,0,0,1,1,0,0,0,0,0,0
Student1741,1,1,0,1,1,0,0,1,1,1,0,0
Student1742,0,0,0,1,0,0,0,0,0,0,0,0
Student1743,1,1,1,1,1,1,1,1,1,1,1,0
Student1744,1,1,1,1,0,0,0,1,1,1,1,0
Student1745,0,0,0,1,1,0,0,1,1,1,0,0
Student1746,0,0,0,1,1,1,1,1,1,1,1,0
Student1747,1,1,0,1,0,0,1,1,1,1,1,1
Student1748,0,0,0,0,0,0,0,0,0,0,0,0
Student1749,0,0,0,0,0,0,0,0,0,0,0,0
Student1750,0,0,0,0,0,0,0,0,0,0,0,0
Student1751,1,1,1,1,1,1,1,1,1,1,1,1
Student1752,0,0,0,1,0,0,0,1,1,1,1,0
Student1753,1,0,0,0,0,0,0,1,1,1,0,0
Student1754,1,1,1,0,1,0,0,0,0,0,0,0
Student1755,1,0,0,1,0,0,0,1,1,1,1,0
Student1756,0,0,0,0,0,0,0,1,1,1,1,0
Student1757,1,1,0,1,0,0,0,0,0,0,0,0
Student1758,1,0,0,1,0,0,0,0,1,1,0,0
Student1759,0,0,0,0,0,0,0,0,1,0,0,0
Student1760,1,0,0,0,0,0,0,1,1,1,1,0
Student1761,1,1,1,1,1,1,1,1,1,0,0,1
Student1762,1,1,0,1,0,0,0,1,1,1,1,0
Student1763,1,1,1,0,0,0,0,1,1,1,1,0
Student1764,1,1,1,1,1,1,1,1,1,1,1,1
Student1765,1,1,0,1,0,0,0,0,1,0,0,0
Student1766,1,1,1,1,1,1,1,1,1,1,1,1
Student1767,0,0,0,1,0,0,0,0,1,0,0,0
Student1768,1,1,0,1,1,0,0,0,0,0,0,1
Student1769,0,1,0,1,0,0,0,1,0,0,0,0
Student1770,1,1,1,1,0,0,0,0,0,0,0,0
Student1771,0,0,0,0,0,0,0,1,1,0,1,0
Student1772,0,0,0,0,0,0,0,0,1,0,0,1
Student1773,1,1,1,1,1,0,0,1,1,1,1,0
Student1774,0,0,0,1,1,0,0,1,1,1,1,0
Student1775,1,1,1,1,1,1,1,1,1,1,1,0
Student1776,0,0,0,1,0,0,0,1,1,0,0,0
Student1777,1,1,1,1,1,1,1,1,1,1,1,0
Student1778,0,0,0,1,0,0,0,0,0,0,0,0
Student1779,1,1,0,0,0,0,0,1,1,1,1,0
Student1780,0,1,0,0,0,0,0,0,0,0,0,0
Student1781,1,1,0,0,0,0,0,0,1,0,0,0
Student1782,1,0,0,0,0,0,0,0,0,0,0,0
Student1783,0,0,0,0,0,0,0,0,0,0,0,0
Student1784,1,0,0,1,0,0,0,0,0,0,0,0
Student1785,1,0,0,0,0,0,0,0,0,0,0,0
Student1786,1,0,0,0,0,0,0,1,0,1,0,1
Student1787,1,1,1,0,1,0,0,0,1,0,0,0
Student1788,1,0,0,1,0,0,0,1,1,1,0,1
Student1789,1,1,1,1,1,0,0,1,0,1,0,0
Student1790,1,1,1,1,1,1,0,0,0,0,0,0
Student1791,0,0,0,0,0,0,0,0,0,0,0,0
Student1792,1,0,0,0,0,0,0,0,0,0,0,0
Student1793,1,1,1,1,1,0,1,1,1,1,1,0
Student1794,1,1,1,1,1,1,1,1,1,1,1,1
Student1795,0,0,0,1,0,0,0,1,1,1,1,0
Student1796,1,1,0,1,0,0,0,0,0,0,0,0
Student1797,0,0,0,1,0,0,0,0,0,0,0,0
Student1798,1,1,1,1,1,1,1,1,1,1,1,0
Student1799,1,1,0,1,0,0,0,1,1,1,1,0
Student1800,1,0,0,1,0,0,0,1,1,0,0,0
Student1801,1,0,0,1,1,1,1,1,1,1,1,0
Student1802,1,1,1,1,0,0,0,1,0,0,0,0
Student1803,1,0,1,1,0,0,0,1,1,1,1,0
Student1804,0,0,0,0,0,0,0,0,1,0,0,1
Student1805,0,0,0,0,0,0,0,0,1,0,0,0
Student1806,1,1,0,1,0,0,0,0,0,0,0,0
Student1807,1,1,1,1,1,1,0,1,1,1,0,0
Student1808,0,0,0,1,0,0,0,1,1,0,0,1
Student1809,1,0,0,1,0,0,0,0,0,0,0,0
Student1810,1,1,1,1,1,0,0,0,1,0,0,1
Student1811,1,1,1,1,1,1,0,1,1,0,0,0
Student1812,0,0,0,0,0,0,0,0,1,0,0,0
Student1813,0,0,0,1,1,1,1,0,0,0,0,0
Student1814,1,0,0,0,0,0,0,0,0,0,0,0
Student1815,1,0,0,0,0,0,0,0,0,0,0,0
Student1816,0,0,0,0,0,0,0,0,0,0,0,0
Student1817,1,1,1,1,1,1,1,1,1,1,1,0
Student1818,0,0,0,0,1,0,0,1,1,1,1,0
Student1819,1,1,0,1,0,0,0,1,1,1,1,1
Student1820,1,1,1,1,0,0,0,0,1,0,1,0
Student1821,1,0,0,0,1,0,0,0,0,0,0,0
Student1822,1,1,1,1,1,1,1,1,1,1,1,0
Student1823,1,1,0,1,1,0,0,0,1,0,0,0
Student1824,0,0,0,1,0,0,0,0,0,0,0,0
Student1825,1,1,0,1,0,0,0,1,1,1,1,1
Student1826,1,1,1,1,1,1,1,0,0,0,0,0
Student1827,0,0,0,0,0,0,0,0,0,0,0,0
Student1828,1,1,1,1,1,1,0,1,1,1,1,0
Student1829,1,1,1,0,0,0,0,1,1,1,1,0
Student1830,0,0,0,0,0,0,0,1,1,1,1,0
Student1831,1,1,0,0,1,0,1,0,0,0,0,0
Student1832,1,1,0,1,1,1,1,1,1,1,1,0
Student1833,1,1,1,1,0,0,0,1,0,0,0,1
Student1834,1,0,0,0,0,0,0,0,0,0,0,0
Student1835,0,0,0,0,0,0,0,0,0,0,0,0
Student1836,1,1,0,1,0,0,1,1,0,0,0,1
Student1837,1,1,0,1,1,0,0,0,0,0,0,0
Student1838,0,0,0,0,0,0,0,0,1,0,0,0
Student1839,1,1,0,1,1,1,0,1,1,1,1,0
Student1840,1,0,0,1,0,0,0,0,0,0,0,0
Student1841,1,1,1,1,1,1,0,1,1,1,1,0
Student1842,1,1,0,1,0,0,0,1,0,0,0,0
Student1843,1,0,0,0,0,0,0,0,0,1,0,0
Student1844,1,1,0,0,0,0,0,1,1,1,1,0
Student1845,1,1,1,1,0,0,0,1,1,1,1,0
Student1846,1,0,0,1,0,0,0,0,1,0,0,0
Student1847,1,1,0,1,0,0,0,0,1,0,0,0
Student1848,1,1,1,0,1,0,0,1,1,1,1,0
Student1849,0,0,0,0,0,0,0,0,0,0,0,0
Student1850,1,1,0,1,1,0,1,0,1,0,0,1
Student1851,1,1,0,1,0,0,0,0,0,0,0,0
Student1852,0,0,0,0,0,0,0,1,1,1,0,0
Student1853,1,1,0,0,0,0,0,1,0,1,0,0
Student1854,0,0,0,0,0,0,0,0,1,1,1,0
Student1855,1,1,0,1,1,0,0,1,1,0,0,1
Student1856,1,1,0,1,0,0,0,1,1,1,0,0
Student1857,0,0,0,1,1,1,1,0,1,0,0,0
Student1858,1,1,1,1,1,1,0,0,1,0,0,0
Student1859,1,0,0,1,0,0,0,0,0,0,0,0
Student1860,1,1,1,1,1,1,1,1,1,1,1,1
Student1861,1,1,0,0,1,0,0,1,1,0,0,0
Student1862,1,1,1,1,1,0,0,1,0,0,0,0
Student1863,1,1,1,0,0,0,0,1,1,1,1,0
Student1864,1,1,1,1,1,1,1,1,1,0,0,0
Student1865,1,0,0,1,1,0,0,1,1,1,1,0
Student1866,1,1,1,1,1,1,1,1,1,1,1,0
Student1867,0,0,0,1,0,0,0,0,1,0,0,0
Student1868,1,1,0,0,0,0,0,0,1,0,0,0
Student1869,1,1,1,1,0,0,0,1,0,0,0,0
Student1870,0,0,0,0,0,0,0,1,1,1,0,1
Student1871,1,1,1,1,1,1,0,1,1,1,0,0
Student1872,1,1,1,0,0,0,0,1,1,1,1,0
Student1873,0,0,0,1,1,0,1,1,1,1,1,0
Student1874,0,0,0,0,0,0,0,1,0,0,0,0
Student1875,0,0,0,0,0,0,0,1,1,1,0,1
Student1876,1,1,0,0,0,0,0,0,1,0,0,0
Student1877,0,0,0,1,1,0,0,1,1,1,1,0
Student1878,1,0,0,1,0,0,0,0,1,0,0,0
Student1879,1,0,0,1,1,0,0,1,1,1,1,0
Student1880,1,1,1,1,1,0,0,1,0,0,0,0
Student1881,0,0,0,0,0,0,0,0,1,0,0,0
Student1882,1,1,1,0,0,0,0,1,1,1,1,0
Student1883,1,0,0,1,0,0,0,0,1,0,0,1
Student1884,0,0,0,0,0,0,0,1,1,1,0,1
Student1885,0,0,0,0,0,0,0,0,0,1,0,0
Student1886,1,1,1,1,1,1,1,1,1,1,1,0
Student1887,1,0,0,1,0,0,0,1,1,1,1,0
Student1888,0,0,0,0,0,0,0,0,0,0,0,0
Student1889,1,1,0,1,1,0,0,1,1,0,0,0
Student1890,1,0,0,1,0,0,0,0,1,0,0,0
Student1891,1,0,0,1,0,0,0,0,0,0,0,0
Student1892,1,0,0,0,0,0,0,0,0,0,0,0
Student1893,1,0,0,1,0,0,0,1,1,1,1,0
Student1894,1,1,1,1,1,0,0,0,0,0,0,0
Student1895,1,0,0,0,0,0,0,0,0,0,0,0
Student1896,0,0,0,1,0,0,0,0,0,0,0,0
Student1897,0,0,0,0,0,0,0,1,1,1,1,0
Student1898,0,0,0,0,0,0,0,0,0,0,1,0
Student1899,1,1,1,1,0,0,0,1,0,0,0,0
Student1900,0,0,0,1,1,1,1,1,1,1,1,0
Student1901,1,1,0,0,1,0,0,1,1,1,1,0
Student1902,1,1,1,1,1,1,0,1,1,1,1,0
Student1903,0,0,0,1,0,0,0,0,0,0,0,0
Student1904,1,1,0,1,1,0,0,0,0,0,0,0
Student1905,1,1,0,1,0,0,0,1,1,1,1,0
Student1906,1,1,1,1,1,1,1,1,1,1,1,0
Student1907,1,1,1,0,0,0,0,1,1,1,1,0
Student1908,1,0,0,1,0,0,0,0,1,0,0,0
Student1909,1,1,1,1,1,1,1,1,1,1,1,0
Student1910,0,0,0,1,0,0,0,0,1,1,0,0
Student1911,0,0,0,1,0,0,0,1,1,0,0,0
Student1912,0,0,0,0,0,0,0,0,0,0,0,0
Student1913,1,0,0,1,0,0,0,0,0,0,0,0
Student1914,0,0,0,0,0,0,0,1,0,0,0,0
Student1915,0,1,0,1,0,0,0,1,1,1,1,0
Student1916,0,0,0,0,0,0,0,0,1,0,0,0
Student1917,0,0,0,0,0,0,0,0,0,0,0,0
Student1918,1,1,1,0,0,0,0,1,1,1,1,0
Student1919,0,0,0,1,0,0,0,0,1,0,0,0
Student1920,1,1,0,1,1,1,0,1,1,1,1,1
Student1921,0,0,0,0,0,0,0,1,1,1,0,0
Student1922,1,0,0,1,0,0,0,1,1,1,1,0
Student1923,1,1,0,1,1,0,0,0,0,0,0,0
Student1924,0,0,0,0,0,0,0,0,1,0,1,0
Student1925,1,1,1,0,0,0,0,1,1,1,1,0
Student1926,1,1,1,1,1,0,0,1,1,1,1,0
Student1927,1,1,1,1,1,0,0,1,1,1,1,0
Student1928,0,0,0,0,1,0,0,0,1,0,0,0
Student1929,1,0,0,0,0,0,0,0,0,0,0,0
Student1930,0,0,0,1,0,0,0,0,0,0,0,0
Student1931,1,1,1,0,1,0,0,1,1,1,1,0
Student1932,1,1,1,1,1,1,1,1,1,1,1,1
Student1933,0,0,0,1,0,0,0,0,0,1,0,0
Student1934,0,0,0,0,0,0,0,0,0,0,0,0
Student1935,1,1,1,0,0,0,0,0,0,0,0,0
Student1936,1,0,0,1,0,0,0,1,1,1,1,1
Student1937,0,0,0,0,0,0,0,0,1,0,0,0
Student1938,1,1,0,0,0,0,0,0,0,0,0,0
Student1939,1,0,0,1,0,0,0,0,0,0,0,0
Student1940,1,1,0,1,1,1,0,1,1,0,0,0
Student1941,1,1,1,1,1,0,0,1,1,1,1,0
Student1942,1,1,1,0,1,0,0,0,0,1,0,0
Student1943,1,1,1,1,1,1,1,1,1,1,0,0
Student1944,1,1,0,0,0,0,0,0,0,0,0,0
Student1945,0,0,0,0,0,0,0,1,1,1,0,0
Student1946,1,0,0,0,0,0,0,1,0,0,0,0
Student1947,1,1,0,1,1,1,1,1,1,1,1,0
Student1948,1,1,1,1,1,0,0,1,1,1,1,0
Student1949,1,1,0,1,1,0,0,0,1,0,0,0
Student1950,0,0,0,1,0,0,0,0,1,1,0,0
Student1951,1,1,1,0,0,0,0,0,0,0,0,0
Student1952,0,0,0,0,0,0,0,0,0,0,0,0
Student1953,1,1,0,0,0,0,0,0,0,0,0,0
Student1954,0,0,0,0,0,0,0,1,1,1,1,1
Student1955,1,0,0,0,1,0,0,0,0,0,0,0
Student1956,0,0,0,0,1,1,0,1,1,1,1,0
Student1957,0,0,0,0,0,0,0,0,0,0,0,0
Student1958,0,0,0,0,0,0,0,1,1,1,1,1
Student1959,1,1,1,0,1,0,0,1,1,1,1,1
Student1960,1,1,0,0,0,0,0,0,0,0,0,0
Student1961,1,1,1,0,1,0,0,1,1,1,1,1
Student1962,1,1,0,1,1,0,0,1,1,1,0,0
Student1963,1,0,0,0,0,0,0,0,0,0,0,0
Student1964,0,0,0,1,0,0,0,0,1,0,1,0
Student1965,0,1,0,0,1,0,0,0,0,0,0,0
Student1966,1,1,1,1,1,0,0,0,0,0,0,0
Student1967,1,1,0,0,0,0,0,1,1,0,1,1
Student1968,1,1,0,0,0,0,0,0,0,0,0,0
Student1969,1,1,1,1,1,1,1,0,1,0,0,0
Student1970,0,0,0,1,0,0,0,0,1,0,0,0
Student1971,0,0,0,1,1,1,0,1,1,0,0,0
Student1972,1,0,0,0,0,0,0,1,1,0,0,0
Student1973,0,0,0,0,0,0,0,1,1,1,1,0
Student1974,1,0,0,1,0,0,0,0,0,0,0,0
Student1975,0,0,0,0,0,0,0,0,0,0,0,0
Student1976,1,1,0,1,0,0,0,0,0,0,0,0
Student1977,0,0,0,0,1,0,0,0,1,1,0,0
Student1978,0,0,0,1,0,0,0,0,0,0,0,0
Student1979,1,0,0,1,0,0,0,1,1,1,1,0
Student1980,0,0,0,0,0,0,0,0,1,1,0,0
Student1981,1,1,1,1,1,1,0,1,1,1,1,0
Student1982,1,0,0,0,0,0,0,1,1,1,1,0
Student1983,1,1,0,1,1,0,0,1,1,1,1,1
Student1984,1,1,0,1,1,1,0,0,1,0,0,1
Student1985,0,0,0,0,0,0,0,0,0,0,0,0
Student1986,0,0,0,0,1,0,0,1,1,1,1,0
Student1987,1,1,1,1,0,0,0,1,1,1,1,0
Student1988,1,1,1,1,0,0,0,1,1,1,1,0
Student1989,1,1,1,1,1,1,0,1,1,1,1,0
Student1990,0,0,0,0,0,0,0,0,0,0,0,0
Student1991,1,1,1,1,1,0,1,1,1,1,1,0
Student1992,1,1,0,1,0,0,0,0,0,0,0,0
Student1993,0,0,0,0,0,0,0,0,1,0,0,0
Student1994,0,0,0,0,0,0,0,0,0,0,0,0
Student1995,1,1,1,1,1,1,1,1,1,1,1,1
Student1996,1,1,0,1,1,1,1,1,1,1,0,0
Student1997,1,1,1,1,1,1,1,1,1,1,1,0
Student1998,0,0,0,1,0,0,0,1,0,0,0,0
Student1999,0,0,0,0,1,0,0,0,0,0,0,0
Student2000,1,0,0,1,0,0,0,0,0,0,0,0
Student2001,1,1,0,1,0,0,0,0,1,1,0,0
Student2002,1,0,0,1,0,0,0,0,0,1,0,0
Student2003,1,1,1,1,0,0,0,1,1,1,1,1
Student2004,1,1,1,1,1,1,1,1,1,1,1,1
Student2005,0,0,0,0,0,0,0,1,1,0,0,0
Student2006,0,0,0,1,0,0,0,1,1,0,0,0
Student2007,1,0,1,1,1,1,1,1,1,1,1,0
Student2008,1,1,1,1,1,1,1,1,1,1,1,0
Student2009,1,0,0,1,1,1,1,1,1,1,1,1
Student2010,0,0,0,0,0,0,0,0,0,0,0,0
Student2011,1,1,0,0,0,0,0,1,1,1,0,0
Student2012,0,0,0,0,0,0,0,1,0,1,0,0
Student2013,0,0,0,0,0,0,0,1,0,0,0,0
Student2014,0,0,0,0,0,0,0,0,0,0,0,0
Student2015,1,1,1,1,1,1,1,1,1,1,0,1
Student2016,1,1,1,0,1,0,0,0,1,0,0,1
Student2017,0,0,0,1,1,0,0,0,1,0,0,0
Student2018,1,0,0,1,0,0,0,0,0,0,0,0
Student2019,1,0,0,0,1,0,0,1,1,1,1,0
Student2020,0,0,0,1,0,0,0,1,1,0,1,0
Student2021,1,1,1,1,1,1,1,1,1,1,1,0
Student2022,1,1,1,1,1,1,1,1,1,0,1,1
Student2023,1,1,1,1,0,0,0,0,1,0,0,1
Student2024,1,1,0,0,0,0,0,0,1,1,0,0
Student2025,0,0,0,1,0,0,0,0,0,0,0,0
Student2026,0,0,0,0,1,0,0,0,0,0,0,0
Student2027,1,1,0,0,1,0,0,1,1,1,1,0
Student2028,1,1,1,1,1,1,1,1,1,1,1,0
Student2029,0,0,0,1,0,0,0,1,1,0,1,0
Student2030,0,0,0,0,0,0,0,1,1,1,1,0
Student2031,1,1,1,1,0,0,0,1,1,1,1,0
Student2032,1,1,0,1,0,0,0,1,1,0,0,0
Student2033,1,1,1,0,1,1,0,0,0,0,0,0
Student2034,1,1,1,1,1,0,0,1,0,0,0,0
Student2035,0,0,0,1,0,0,0,0,0,0,0,0
Student2036,0,0,0,1,0,0,0,0,0,0,0,0
Student2037,0,0,0,0,0,0,0,0,0,0,0,0
Student2038,0,0,0,0,1,0,0,0,0,0,0,0
Student2039,0,0,0,0,1,0,0,0,1,0,0,0
Student2040,1,1,0,1,1,1,1,1,1,1,1,1
Student2041,1,1,1,1,1,1,0,1,1,1,1,0
Student2042,1,1,1,1,1,1,1,1,1,1,1,0
Student2043,1,1,1,1,1,1,1,1,1,1,0,1
Student2044,0,0,0,0,0,0,0,0,0,0,0,0
Student2045,1,0,0,1,0,0,0,0,0,0,0,0
Student2046,1,1,1,1,1,0,0,1,1,1,0,0
Student2047,0,0,0,1,0,0,0,0,0,0,0,0
Student2048,1,0,0,0,0,0,0,1,0,0,0,0
Student2049,0,0,0,0,0,0,0,0,0,0,0,0
Student2050,1,0,0,0,0,0,0,1,1,1,1,0
Student2051,1,0,0,1,0,0,0,1,1,1,0,0
Student2052,1,1,1,1,1,1,1,1,1,1,1,0
Student2053,1,1,1,0,1,0,0,1,1,1,1,0
Student2054,1,1,0,1,1,1,0,1,1,1,1,0
Student2055,0,0,0,1,1,0,0,0,1,0,0,0
Student2056,0,0,0,0,0,0,0,0,0,0,0,0
Student2057,0,1,0,0,1,0,0,0,0,0,0,0
Student2058,1,0,0,0,0,0,0,0,0,0,0,0
Student2059,1,1,1,1,1,0,0,1,1,1,1,0
Student2060,1,1,0,1,0,0,0,1,0,0,0,0
Student2061,1,0,0,1,0,0,0,1,0,0,0,0
Student2062,0,0,0,1,1,1,1,0,1,1,1,0
Student2063,1,1,1,1,1,0,0,1,1,1,1,0
Student2064,1,1,1,1,1,1,1,1,1,1,1,1
Student2065,0,0,0,0,0,0,0,0,0,0,0,0
Student2066,0,0,0,0,0,0,0,0,0,0,0,0
Student2067,0,0,0,1,0,0,0,1,0,0,0,0
Student2068,1,1,0,1,0,0,0,0,0,0,0,0
Student2069,1,1,1,1,1,1,1,1,1,1,1,0
Student2070,1,1,1,1,0,0,0,0,0,0,0,0
Student2071,1,1,1,0,0,0,0,1,0,0,0,0
Student2072,0,0,0,1,1,0,0,1,1,1,0,0
Student2073,1,1,1,0,1,0,0,1,1,1,1,0
Student2074,0,0,0,0,0,0,0,0,0,0,0,0
Student2075,0,0,0,0,0,0,0,1,1,1,0,1
Student2076,1,1,0,0,0,0,0,1,1,1,0,0
Student2077,1,0,0,1,1,0,0,1,0,1,0,1
Student2078,1,1,0,1,0,0,0,1,1,1,1,0
Student2079,1,1,1,1,1,1,0,1,1,1,0,1
Student2080,1,0,0,0,0,0,0,0,1,0,0,0
Student2081,1,1,1,0,1,0,0,0,1,0,0,0
Student2082,1,1,1,0,1,0,0,1,1,1,1,0
Student2083,0,0,0,1,0,0,0,1,0,1,0,1
Student2084,1,0,0,1,1,0,0,0,0,0,0,0
Student2085,0,0,0,0,0,0,0,0,0,0,0,0
Student2086,1,1,1,1,1,1,1,1,1,1,1,0
Student2087,0,0,0,0,0,0,0,1,1,1,1,0
Student2088,0,0,0,0,0,1,0,0,0,0,0,0
Student2089,0,0,0,1,0,0,0,0,1,0,0,0
Student2090,1,1,1,1,1,1,1,1,1,1,1,1
Student2091,1,1,0,1,0,0,0,1,1,1,1,0
Student2092,0,1,1,1,1,1,1,1,1,1,0,0
Student2093,1,1,0,1,0,0,0,0,0,0,0,0
Student2094,1,1,1,1,1,1,1,1,1,1,1,1
Student2095,1,0,0,0,0,0,0,1,0,0,0,0
Student2096,0,0,0,0,0,0,0,0,1,0,0,0
Student2097,1,1,1,1,1,1,1,1,1,1,1,1
Student2098,1,0,0,0,0,0,0,0,0,0,0,0
Student2099,1,0,0,0,0,0,0,0,0,1,0,0
Student2100,1,1,1,1,1,0,0,1,1,1,1,0
Student2101,1,1,1,1,1,1,1,1,1,1,1,0
Student2102,1,1,1,1,1,1,1,1,1,1,1,0
Student2103,1,1,1,1,1,0,0,1,1,0,0,0
Student2104,1,1,1,1,1,1,1,0,0,0,0,0
Student2105,1,1,1,1,1,1,0,1,1,1,0,0
Student2106,1,1,1,1,1,1,1,1,1,1,1,1
Student2107,0,0,0,0,0,0,0,0,0,0,0,0
Student2108,0,0,0,0,0,0,0,0,0,0,0,0
Student2109,1,1,0,1,1,0,0,0,0,0,0,0
Student2110,1,0,0,0,0,0,0,1,0,0,0,0
Student2111,0,0,0,1,0,0,0,0,0,0,0,1
Student2112,0,0,0,1,1,1,1,0,1,0,0,0
Student2113,1,1,1,1,1,1,1,1,1,1,1,0
Student2114,1,1,0,1,1,1,0,0,1,0,0,0
Student2115,1,1,1,1,1,1,1,1,1,1,1,0
Student2116,0,0,0,0,0,0,0,0,1,0,1,0
Student2117,1,1,0,1,1,0,0,0,0,0,0,0
Student2118,1,1,1,1,1,0,0,1,1,1,1,0
Student2119,1,0,0,0,0,0,0,0,0,0,0,0
Student2120,0,0,0,1,1,0,0,1,1,0,0,0
Student2121,1,0,0,1,0,0,0,0,0,0,0,0
Student2122,1,1,1,1,1,1,1,1,1,1,1,1
Student2123,1,1,1,1,1,1,0,1,1,1,0,0
Student2124,0,0,0,0,0,0,0,0,0,0,0,0
Student2125,1,1,0,1,0,0,0,1,1,1,1,1
Student2126,1,1,1,1,1,0,0,1,1,0,1,0
Student2127,0,0,0,0,0,0,0,1,1,1,0,1
Student2128,1,1,0,1,0,0,0,0,0,0,0,0
Student2129,1,1,1,1,1,1,1,0,1,0,0,1
Student2130,1,1,0,1,0,0,0,0,0,0,0,0
Student2131,1,1,1,0,1,0,0,1,1,1,1,0
Student2132,0,0,0,0,0,0,0,0,0,0,0,0
Student2133,1,1,0,1,1,1,1,1,1,0,0,0
Student2134,0,0,0,1,1,0,0,1,1,1,1,0
Student2135,1,1,1,1,1,1,1,1,1,1,1,0
Student2136,1,0,0,0,0,0,0,1,1,0,1,0
Student2137,1,0,0,1,1,1,1,1,1,1,1,0
Student2138,1,1,1,1,0,0,0,0,1,0,0,0
Student2139,1,1,1,1,1,0,0,1,1,1,1,1
Student2140,1,0,0,1,0,0,0,0,0,0,0,0
Student2141,0,1,0,1,0,0,0,0,0,0,0,0
Student2142,1,0,0,1,0,0,0,0,1,0,0,1
Student2143,0,0,0,1,0,0,0,0,1,0,0,0
Student2144,1,1,1,1,0,0,0,1,1,1,1,1
Student2145,0,0,0,0,0,0,0,0,0,0,0,0
Student2146,1,1,0,0,1,0,0,1,1,1,1,0
Student2147,1,0,0,0,0,0,0,0,0,0,0,0
Student2148,1,0,0,1,0,0,0,1,1,1,1,1
Student2149,1,1,1,1,1,1,1,1,1,1,1,0
Student2150,0,0,0,0,0,0,1,0,0,1,0,0
Student2151,0,1,0,0,0,0,0,0,0,0,0,0
Student2152,1,1,1,1,1,1,1,1,1,1,1,1
Student2153,1,0,0,0,0,0,0,0,0,1,0,0
Student2154,0,0,0,1,0,0,0,0,0,0,0,0
Student2155,1,0,1,0,0,0,0,1,1,0,0,0
Student2156,1,1,1,1,0,0,0,0,1,0,0,0
Student2157,1,1,1,1,1,1,1,1,1,1,1,0
Student2158,1,1,1,1,1,1,1,1,1,0,0,1
Student2159,1,1,1,1,1,0,0,1,1,1,1,0
Student2160,1,1,1,1,1,1,1,1,1,1,1,0
Student2161,1,0,0,0,0,0,0,0,0,0,0,0
Student2162,1,1,0,1,1,1,1,1,1,1,1,0
Student2163,1,0,0,0,0,0,0,0,0,0,0,0
Student2164,0,0,0,0,0,0,0,1,0,0,0,0
Student2165,1,1,0,1,1,0,0,1,0,0,0,0
Student2166,1,1,0,1,0,0,0,1,1,0,0,0
Student2167,1,0,0,1,0,0,0,0,0,0,0,0
Student2168,1,1,1,1,1,1,1,1,0,0,0,0
Student2169,1,0,0,0,0,0,0,0,0,0,0,0
Student2170,0,0,0,1,0,0,0,1,0,0,0,0
Student2171,1,0,0,1,1,1,1,1,1,0,0,0
Student2172,0,0,0,0,0,0,0,0,1,0,0,0
Student2173,0,0,0,0,0,0,0,0,1,0,0,0
Student2174,0,0,0,0,0,0,0,0,1,0,0,0
Student2175,1,1,0,1,0,0,0,1,1,1,0,0
Student2176,1,0,0,1,0,0,0,0,1,0,0,0
Student2177,1,1,1,0,0,0,0,0,0,0,0,0
Student2178,1,1,0,1,0,0,0,1,1,1,1,0
Student2179,1,1,1,0,0,0,0,0,1,0,0,0
Student2180,1,1,1,1,1,1,1,1,1,1,1,1
Student2181,1,1,1,1,1,1,0,1,1,1,1,1
Student2182,1,0,0,0,0,0,0,0,1,0,0,0
Student2183,0,0,0,0,0,0,0,0,0,0,0,0
Student2184,1,1,0,0,0,0,0,1,1,1,1,0
Student2185,1,1,1,1,1,0,0,1,1,1,1,0
Student2186,1,1,1,1,1,0,0,1,1,1,1,0
Student2187,0,0,0,1,0,0,0,1,0,0,0,0
Student2188,0,0,0,1,0,0,0,0,0,0,0,0
Student2189,0,0,0,1,0,0,0,0,0,0,0,0
Student2190,1,1,1,1,1,1,0,1,1,0,0,0
Student2191,1,1,1,1,1,1,1,1,1,1,1,0
Student2192,0,0,0,0,0,0,0,0,0,0,0,0
Student2193,1,0,0,1,0,0,0,0,1,0,0,0
Student2194,1,1,0,1,1,1,0,1,1,1,0,0
Student2195,0,0,0,0,0,0,0,0,0,0,0,0
Student2196,1,0,0,1,0,0,0,0,1,0,0,0
Student2197,0,0,0,1,1,1,1,1,0,0,0,0
Student2198,1,1,1,0,1,0,0,1,1,1,1,1
Student2199,1,1,1,1,1,0,0,1,1,1,0,1
Student2200,1,1,0,1,0,0,0,0,0,0,0,0
Student2201,1,1,1,1,0,0,1,0,0,0,0,0
Student2202,1,1,1,1,1,1,1,1,1,1,1,0
Student2203,0,0,0,0,0,0,0,0,0,0,0,0
Student2204,1,1,1,1,1,1,0,1,1,1,1,1
Student2205,1,1,0,1,0,0,0,0,0,0,0,0
Student2206,1,1,0,1,1,1,1,1,1,1,1,0
Student2207,0,0,0,0,0,0,0,1,1,1,1,1
Student2208,1,1,1,0,0,0,0,1,1,1,1,0
Student2209,1,0,0,1,0,0,0,0,0,0,0,0
Student2210,1,0,0,1,0,0,0,0,0,0,0,0
Student2211,1,0,0,0,1,0,0,1,1,0,0,0
Student2212,1,1,1,1,1,1,1,1,1,1,1,1
Student2213,1,1,1,1,1,1,0,1,1,0,1,0
Student2214,0,0,0,1,0,0,0,0,1,1,1,0
Student2215,1,1,0,1,0,0,0,0,0,0,0,0
Student2216,0,0,0,0,0,0,0,1,1,1,1,0
Student2217,1,0,0,1,0,0,0,1,0,1,0,0
Student2218,1,1,0,1,1,0,1,1,0,0,0,0
